AT1G49720	regulates	AT1G31820	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G32320	Arabidopsis thaliana	ChIP-seq (seedling), motif, motif_DGF (seed coat)
AT1G49720	regulates	AT1G32330	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G32550	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G32560	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G33480	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G34420	Arabidopsis thaliana	ChIP-seq (seedling), motif, motif_DGF (seed coat)
AT1G49720	regulates	AT1G34630	Arabidopsis thaliana	ChIP-seq (seedling), FunTFBS, motif, motif_DGF (seed coat)
AT1G49720	regulates	AT1G34640	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G35780	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G36180	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G43130	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G44050	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G44110	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G44160	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G44350	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G44830	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G47128	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G47510	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G47530	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G47980	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G48100	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G48130	Arabidopsis thaliana	ChIP-seq (seedling), FunTFBS, motif, motif_CE, motif_DGF (seedling)
AT1G49720	regulates	AT1G48240	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G48280	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G48540	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G48953	Arabidopsis thaliana	ChIP-seq (seedling), FunTFBS, motif, motif_CE, motif_DGF (seedling)
AT1G49720	regulates	AT1G49870	Arabidopsis thaliana	ChIP-seq (seedling), FunTFBS, motif, motif_DGF (seedling)
AT1G49720	regulates	AT1G50270	Arabidopsis thaliana	ChIP-seq (seedling), motif, motif_DGF (seed coat)
AT1G49720	regulates	AT1G50900	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G52230	Arabidopsis thaliana	ChIP-seq (seedling), FunTFBS, motif, motif_CE, motif_DGF (seedling)
AT1G49720	regulates	AT1G52342	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G52347	Arabidopsis thaliana	ChIP-seq (seedling), motif, motif_DGF (seed coat)
AT1G49720	regulates	AT1G52830	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G53025	Arabidopsis thaliana	ChIP-seq (seedling), motif, motif_DGF (seed coat)
AT1G49720	regulates	AT1G53163	Arabidopsis thaliana	ChIP-seq (seedling), FunTFBS, motif, motif_CE
AT1G49720	regulates	AT1G53320	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G53625	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G54200	Arabidopsis thaliana	ChIP-seq (seedling), FunTFBS, motif, motif_CE, motif_DGF (seedling)
AT1G49720	regulates	AT1G55080	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G55820	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G55850	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G56040	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G56045	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G56085	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G57770	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G58270	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G58440	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G60200	Arabidopsis thaliana	ChIP-seq (seedling), motif, motif_CE
AT1G49720	regulates	AT1G60380	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G61790	Arabidopsis thaliana	ChIP-seq (seedling), motif, motif_DGF (seedling)
AT1G49720	regulates	AT1G62030	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G62305	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G62422	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G62570	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G62780	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G63290	Arabidopsis thaliana	ChIP-seq (seedling), motif, motif_DGF (seed coat)
AT1G49720	regulates	AT1G64220	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G64440	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G66130	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G66190	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G66780	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G66830	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G66890	Arabidopsis thaliana	ChIP-seq (seedling), FunTFBS, motif, motif_CE, motif_DGF (seedling)
AT1G49720	regulates	AT1G67040	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G67070	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G67700	Arabidopsis thaliana	ChIP-seq (seedling), motif, motif_CE, motif_DGF (seedling)
AT1G49720	regulates	AT1G67880	Arabidopsis thaliana	ChIP-seq (seedling), motif, motif_CE, motif_DGF (seedling)
AT1G49720	regulates	AT1G68310	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G68580	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G68650	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G68680	Arabidopsis thaliana	ChIP-seq (seedling), motif, motif_DGF (seedling)
AT1G49720	regulates	AT1G68760	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G69830	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G70090	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G70580	Arabidopsis thaliana	ChIP-seq (seedling), motif
AT1G49720	regulates	AT1G70760	Arabidopsis thaliana	ChIP-seq (seedling), motif
AT1G49720	regulates	AT1G70950	Arabidopsis thaliana	ChIP-seq (seedling), FunTFBS, motif, motif_CE, motif_DGF (seed coat)
AT1G49720	regulates	AT1G71000	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G71070	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G71220	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G71350	Arabidopsis thaliana	ChIP-seq (seedling), FunTFBS, motif, motif_CE
AT1G49720	regulates	AT1G71720	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G71880	Arabidopsis thaliana	ChIP-seq (seedling), motif, motif_DGF (seedling)
AT1G49720	regulates	AT1G71890	Arabidopsis thaliana	ChIP-seq (seedling), motif, motif_DGF (seedling)
AT1G49720	regulates	AT1G72020	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G72030	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G72100	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G72240	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G72250	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G72500	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G72570	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G73050	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G73060	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G73110	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G73150	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G73160	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G73570	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G73602	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G74080	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G74090	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G74120	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G74130	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G74780	Arabidopsis thaliana	ChIP-seq (seedling), FunTFBS, motif, motif_DGF (seedling)
AT1G49720	regulates	AT1G74930	Arabidopsis thaliana	ChIP-seq (seedling), motif, motif_DGF (seedling)
AT1G49720	regulates	AT1G75080	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G75200	Arabidopsis thaliana	ChIP-seq (seedling), motif, motif_DGF (seedling)
AT1G49720	regulates	AT1G75690	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G76020	Arabidopsis thaliana	ChIP-seq (seedling), motif, motif_CE, motif_DGF (seed coat)
AT1G49720	regulates	AT1G76100	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G76220	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G76400	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G76570	Arabidopsis thaliana	ChIP-seq (seedling), motif
AT1G49720	regulates	AT1G76700	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G76730	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G76740	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G76980	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G77120	Arabidopsis thaliana	ChIP-seq (seedling), motif, motif_CE, motif_DGF (seed coat)
AT1G49720	regulates	AT1G77140	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G77200	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G77370	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G77390	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G77450	Arabidopsis thaliana	ChIP-seq (seedling), FunTFBS, motif, motif_CE, motif_DGF (seedling)
AT1G49720	regulates	AT1G77480	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G77690	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G77765	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G77810	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G77932	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G78020	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G78280	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G78310	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G78410	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G78895	Arabidopsis thaliana	ChIP-seq (seedling), FunTFBS, motif, motif_DGF (seedling)
AT1G49720	regulates	AT1G78915	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G78995	Arabidopsis thaliana	ChIP-seq (seedling), motif, motif_DGF (seedling)
AT1G49720	regulates	AT1G79340	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G79350	Arabidopsis thaliana	ChIP-seq (seedling), motif, motif_DGF (seedling)
AT1G49720	regulates	AT1G79440	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G79450	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G79660	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G79750	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G80090	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G80110	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G80480	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT1G80660	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G01150	Arabidopsis thaliana	ChIP-seq (seedling), FunTFBS, motif, motif_CE, motif_DGF (seed coat)
AT1G49720	regulates	AT2G01320	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G01420	Arabidopsis thaliana	ChIP-seq (seedling), FunTFBS, motif, motif_CE, motif_DGF (seedling)
AT1G49720	regulates	AT2G01720	Arabidopsis thaliana	ChIP-seq (seedling), motif, motif_DGF (root non hair)
AT1G49720	regulates	AT2G01880	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G01920	Arabidopsis thaliana	ChIP-seq (seedling), motif, motif_DGF (seed coat)
AT1G49720	regulates	AT2G02160	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G02360	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G02370	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G02810	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G03240	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G03290	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G05185	Arabidopsis thaliana	ChIP-seq (seedling), motif
AT1G49720	regulates	AT2G05812	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G06850	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G13680	Arabidopsis thaliana	ChIP-seq (seedling), FunTFBS, motif, motif_CE, motif_DGF (seed coat)
AT1G49720	regulates	AT2G15790	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G15830	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G15890	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G16365	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G16600	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G16660	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G17600	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G18000	Arabidopsis thaliana	ChIP-seq (seedling), motif, motif_DGF (seedling)
AT1G49720	regulates	AT2G18650	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G18730	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G18740	Arabidopsis thaliana	ChIP-seq (seedling), motif, motif_DGF (seedling)
AT1G49720	regulates	AT2G18890	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G19400	Arabidopsis thaliana	ChIP-seq (seedling), FunTFBS, motif, motif_CE
AT1G49720	regulates	AT2G19650	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G19770	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G20142	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G20260	Arabidopsis thaliana	ChIP-seq (seedling), motif, motif_DGF (seedling)
AT1G49720	regulates	AT2G20400	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G20770	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G20835	Arabidopsis thaliana	ChIP-seq (seedling), FunTFBS, motif, motif_CE, motif_DGF (seed coat)
AT1G49720	regulates	AT2G20940	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G20950	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G21187	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G21300	Arabidopsis thaliana	ChIP-seq (seedling), FunTFBS, motif, motif_DGF (seedling)
AT1G49720	regulates	AT2G21410	Arabidopsis thaliana	ChIP-seq (seedling), motif, motif_CE
AT1G49720	regulates	AT2G21490	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G21500	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G21510	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G22090	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G22530	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G22650	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G22660	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G23000	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G23120	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G23320	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G23370	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G23380	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G23390	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G23640	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G23670	Arabidopsis thaliana	ChIP-seq (seedling), FunTFBS, motif, motif_DGF (seed coat)
AT1G49720	regulates	AT2G23690	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G24090	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G24420	Arabidopsis thaliana	ChIP-seq (seedling), FunTFBS, motif, motif_DGF (seedling)
AT1G49720	regulates	AT2G24762	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G24790	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G25110	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G25200	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G25964	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G26250	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G26570	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G26770	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G27010	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G27590	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G27820	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G28460	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G28940	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G29740	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G30490	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G30570	Arabidopsis thaliana	ChIP-seq (seedling), FunTFBS, motif, motif_CE, motif_DGF (seed coat)
AT1G49720	regulates	AT2G30790	Arabidopsis thaliana	ChIP-seq (seedling), FunTFBS, motif, motif_CE, motif_DGF (seed coat)
AT1G49720	regulates	AT2G30945	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G31450	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G31560	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G31800	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G31985	Arabidopsis thaliana	ChIP-seq (seedling), motif
AT1G49720	regulates	AT2G32080	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G32650	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G33250	Arabidopsis thaliana	ChIP-seq (seedling), FunTFBS, motif, motif_CE, motif_DGF (seedling)
AT1G49720	regulates	AT2G33380	Arabidopsis thaliana	ChIP-seq (seedling), FunTFBS, motif, motif_DGF (seed coat)
AT1G49720	regulates	AT2G33630	Arabidopsis thaliana	ChIP-seq (seedling), motif, motif_DGF (seed coat)
AT1G49720	regulates	AT2G33640	Arabidopsis thaliana	ChIP-seq (seedling), motif, motif_DGF (seed coat)
AT1G49720	regulates	AT2G33847	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G34186	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G34430	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G34450	Arabidopsis thaliana	ChIP-seq (seedling), FunTFBS, motif, motif_CE, motif_DGF (seed coat)
AT1G49720	regulates	AT2G34930	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G35040	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G35050	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G35170	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G35260	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G35300	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G35530	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G35760	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G36300	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G36305	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G36350	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G36390	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G36520	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G36550	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G36830	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G36890	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G36950	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G37060	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G37240	Arabidopsis thaliana	ChIP-seq (seedling), motif, motif_DGF (seedling)
AT1G49720	regulates	AT2G37250	Arabidopsis thaliana	ChIP-seq (seedling), motif, motif_DGF (seedling)
AT1G49720	regulates	AT2G37470	Arabidopsis thaliana	ChIP-seq (seedling), motif, motif_CE, motif_DGF (seedling)
AT1G49720	regulates	AT2G37880	Arabidopsis thaliana	ChIP-seq (seedling), motif
AT1G49720	regulates	AT2G37970	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G38670	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G38840	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G38905	Arabidopsis thaliana	ChIP-seq (seedling), FunTFBS, motif, motif_CE, motif_DGF (seedling)
AT1G49720	regulates	AT2G38950	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G39050	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G39170	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G39200	Arabidopsis thaliana	ChIP-seq (seedling), motif, motif_DGF (seedling)
AT1G49720	regulates	AT2G39260	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G39270	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G39280	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G39290	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G39730	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G39980	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G40060	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G40480	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G40860	Arabidopsis thaliana	ChIP-seq (seedling), motif, motif_DGF (seedling)
AT1G49720	regulates	AT2G41160	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G41250	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G41280	Arabidopsis thaliana	ChIP-seq (seedling), motif, motif_CE, motif_DGF (seedling)
AT1G49720	regulates	AT2G41490	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G41710	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G41770	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G41790	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G41980	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G41990	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G42380	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G42620	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G42790	Arabidopsis thaliana	ChIP-seq (seedling), FunTFBS, motif, motif_DGF (seedling)
AT1G49720	regulates	AT2G42975	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G43540	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G43570	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G43920	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G44380	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G44610	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G45030	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G45060	Arabidopsis thaliana	ChIP-seq (seedling)
AT1G49720	regulates	AT2G45590	Arabidopsis thaliana	ChIP-seq (seedling), motif, motif_CE, motif_DGF (seedling)
AT1G49720	regulates	AT2G45790	Arabidopsis thaliana	ChIP-seq (seedling)
